   223/299     6.11G   0.01459  0.005713         0    0.0203        12       480    0.9974    0.9945    0.9954    0.9072   0.01059  0.002409         0
   224/299     6.11G   0.01445  0.005667         0   0.02012         9       480    0.9948    0.9948    0.9954    0.9075   0.01056  0.002404         0
   225/299     6.11G   0.01448  0.005631         0   0.02011        17       480    0.9948    0.9948    0.9954    0.9077   0.01053  0.002398         0
   226/299     6.11G   0.01441   0.00562         0   0.02003        11       480    0.9948    0.9948    0.9954    0.9076   0.01051  0.002392         0
   227/299     6.11G   0.01441   0.00557         0   0.01998        12       480    0.9948    0.9948    0.9954    0.9084   0.01049  0.002387         0
   228/299     6.11G   0.01436  0.005616         0   0.01998        11       480    0.9948    0.9948    0.9954     0.909   0.01047  0.002382         0
   229/299     6.11G   0.01443  0.005597         0   0.02003        13       480    0.9922    0.9974    0.9954    0.9095   0.01045  0.002378         0
   230/299     6.11G   0.01441  0.005593         0   0.02001        15       480    0.9948    0.9948    0.9954    0.9096   0.01043  0.002373         0
   231/299     6.11G   0.01433  0.005557         0   0.01989         8       480    0.9948    0.9948    0.9955    0.9104   0.01041  0.002369         0
   232/299     6.11G   0.01429   0.00555         0   0.01984        10       480    0.9948    0.9948    0.9955    0.9106   0.01038  0.002364         0
   233/299     6.11G   0.01422  0.005521         0   0.01975        11       480    0.9922    0.9974    0.9955    0.9109   0.01036   0.00236         0
   234/299     6.11G   0.01418  0.005524         0    0.0197        16       480    0.9948    0.9974    0.9955    0.9107   0.01033  0.002356         0
   235/299     6.11G   0.01409  0.005528         0   0.01962        12       480    0.9948    0.9974    0.9955    0.9111   0.01031  0.002351         0
   236/299     6.11G   0.01412  0.005534         0   0.01965        10       480    0.9948    0.9974    0.9955    0.9115   0.01029  0.002346         0
   237/299     6.11G   0.01405  0.005525         0   0.01958        12       480    0.9948    0.9974    0.9955    0.9119   0.01026  0.002341         0
   238/299     6.11G   0.01396  0.005463         0   0.01943        12       480    0.9948    0.9974    0.9955    0.9123   0.01024  0.002336         0
   239/299     6.11G   0.01394  0.005414         0   0.01936         9       480    0.9948    0.9974    0.9955    0.9133   0.01022  0.002332         0
   240/299     6.11G   0.01408  0.005482         0   0.01956        13       480    0.9948    0.9974    0.9955    0.9134    0.0102  0.002327         0
   241/299     6.11G   0.01404  0.005474         0   0.01952        10       480    0.9948    0.9974    0.9956    0.9137   0.01018  0.002323         0
   242/299     6.11G   0.01401  0.005434         0   0.01944        10       480    0.9948    0.9974    0.9956     0.914   0.01016  0.002318         0
   243/299     6.11G   0.01393  0.005419         0   0.01935        14       480    0.9948    0.9974    0.9956    0.9146   0.01014  0.002313         0
   244/299     6.11G   0.01397  0.005431         0    0.0194         8       480    0.9948    0.9974    0.9956     0.915   0.01012  0.002309         0
   245/299     6.11G   0.01397  0.005449         0   0.01942         8       480    0.9948    0.9974    0.9956     0.916    0.0101  0.002304         0
   246/299     6.11G   0.01375  0.005408         0   0.01916        14       480    0.9948    0.9974    0.9956    0.9176   0.01008    0.0023         0
   247/299     6.11G   0.01385  0.005396         0   0.01925        11       480    0.9948    0.9974    0.9957    0.9162   0.01006  0.002295         0
   248/299     6.11G   0.01385  0.005407         0   0.01925        14       480    0.9948    0.9974    0.9957    0.9169   0.01004  0.002291         0
   249/299     6.11G   0.01378  0.005363         0   0.01914        11       480    0.9948    0.9974    0.9957    0.9169   0.01003  0.002288         0
   250/299     6.11G   0.01368  0.005353         0   0.01903        17       480    0.9948    0.9974    0.9957    0.9183   0.01001  0.002284         0
   251/299     6.11G   0.01363  0.005339         0   0.01897         9       480    0.9948    0.9974    0.9957    0.9185  0.009987  0.002279         0
   252/299     6.11G   0.01361   0.00531         0   0.01891        10       480    0.9948    0.9974    0.9957    0.9179  0.009967  0.002274         0
   253/299     6.11G   0.01366  0.005333         0   0.01899        14       480    0.9948    0.9974    0.9958    0.9181  0.009947   0.00227         0
   254/299     6.11G   0.01366  0.005313         0   0.01898         8       480    0.9948    0.9974    0.9958    0.9198  0.009927  0.002266         0
   255/299     6.11G   0.01357  0.005357         0   0.01893         9       480    0.9948    0.9974    0.9958    0.9202   0.00991  0.002262         0
   256/299     6.11G   0.01357   0.00531         0   0.01888        10       480    0.9948    0.9974    0.9958    0.9205  0.009891  0.002259         0
   257/299     6.11G    0.0136  0.005291         0   0.01889        16       480    0.9948    0.9974    0.9958    0.9209   0.00987  0.002255         0
   258/299     6.11G   0.01355  0.005259         0   0.01881         8       480    0.9948    0.9974    0.9958    0.9213  0.009852  0.002252         0
   259/299     6.11G   0.01349  0.005284         0   0.01878        14       480    0.9948    0.9974    0.9958    0.9228  0.009832  0.002248         0
   260/299     6.11G   0.01336  0.005232         0   0.01859         7       480    0.9948    0.9974    0.9958    0.9234  0.009806  0.002244         0
   261/299     6.11G    0.0134  0.005295         0    0.0187        11       480    0.9948    0.9974    0.9958    0.9234  0.009782  0.002241         0
   262/299     6.11G   0.01331  0.005227         0   0.01854        14       480    0.9948    0.9974    0.9958    0.9244  0.009764  0.002238         0
   263/299     6.11G   0.01335    0.0052         0   0.01855         9       480    0.9948    0.9974    0.9958    0.9248  0.009745  0.002235         0
   264/299     6.11G   0.01334  0.005266         0    0.0186        12       480    0.9948    0.9974    0.9958    0.9244  0.009726  0.002231         0
   265/299     6.11G   0.01337   0.00524         0   0.01861        11       480    0.9948    0.9974    0.9958    0.9247  0.009709  0.002227         0
   266/299     6.11G   0.01332  0.005191         0   0.01851         9       480    0.9948    0.9974    0.9959    0.9254  0.009689  0.002223         0
   267/299     6.11G   0.01334  0.005186         0   0.01853        10       480    0.9948    0.9974    0.9959    0.9262  0.009673  0.002218         0
   268/299     6.11G   0.01324  0.005198         0   0.01844         7       480    0.9948    0.9974    0.9959    0.9266  0.009654  0.002214         0
   269/299     6.11G   0.01335  0.005161         0   0.01851         8       480    0.9948    0.9974    0.9959    0.9266  0.009636   0.00221         0
   270/299     6.11G   0.01332  0.005205         0   0.01853        10       480    0.9948    0.9974    0.9959    0.9275  0.009613  0.002205         0
   271/299     6.11G   0.01329  0.005176         0   0.01847         9       480    0.9948    0.9974    0.9959     0.928  0.009593  0.002201         0
   272/299     6.11G   0.01317  0.005148         0   0.01832        14       480    0.9948    0.9974    0.9959     0.928  0.009578  0.002198         0
   273/299     6.11G   0.01322   0.00518         0    0.0184        15       480    0.9948    0.9974     0.996    0.9283  0.009562  0.002195         0
   274/299     6.11G   0.01318  0.005176         0   0.01836        12       480    0.9948    0.9974     0.996    0.9283  0.009548  0.002192         0
   275/299     6.11G   0.01312  0.005184         0   0.01831        12       480    0.9948    0.9974     0.996    0.9284  0.009531  0.002189         0
   276/299     6.11G   0.01321  0.005169         0   0.01838        10       480    0.9948    0.9974    0.9961    0.9291  0.009517  0.002186         0
   277/299     6.11G   0.01322  0.005224         0   0.01844        12       480    0.9948    0.9974    0.9961    0.9291  0.009509  0.002183         0
   278/299     6.11G   0.01307  0.005142         0   0.01821        13       480    0.9948    0.9974    0.9961    0.9291  0.009497   0.00218         0
   279/299     6.11G   0.01309  0.005106         0    0.0182         6       480    0.9948    0.9974    0.9961    0.9291  0.009482  0.002177         0
   280/299     6.11G   0.01314  0.005181         0   0.01832         4       480    0.9948    0.9974    0.9961    0.9289  0.009465  0.002173         0
   281/299     6.11G   0.01304  0.005097         0   0.01814         9       480    0.9948    0.9974    0.9961    0.9291  0.009453  0.002169         0
   282/299     6.11G   0.01299  0.005164         0   0.01815         8       480    0.9948    0.9974    0.9962    0.9291  0.009442  0.002167         0
   283/299     6.11G   0.01315  0.005129         0   0.01828        11       480    0.9948    0.9974    0.9962    0.9293  0.009428  0.002164         0
   284/299     6.11G   0.01305  0.005125         0   0.01817        14       480    0.9948    0.9974    0.9962    0.9292  0.009414   0.00216         0
   285/299     6.11G   0.01291  0.005059         0   0.01796         7       480    0.9948    0.9974    0.9963    0.9291  0.009402  0.002157         0
   286/299     6.11G   0.01301  0.005126         0   0.01813         9       480    0.9948    0.9974    0.9963    0.9292  0.009387  0.002155         0
   287/299     6.11G   0.01297  0.005063         0   0.01803        13       480    0.9948    0.9974    0.9963    0.9294   0.00937  0.002151         0
   288/299     6.11G   0.01307  0.005121         0   0.01819         7       480    0.9948    0.9974    0.9963    0.9293  0.009354  0.002148         0
   289/299     6.11G   0.01304  0.005147         0   0.01818        13       480    0.9948    0.9974    0.9963    0.9293  0.009344  0.002145         0
   290/299     6.11G   0.01286  0.005033         0    0.0179        12       480    0.9948    0.9974    0.9963    0.9294  0.009332  0.002142         0
   291/299     6.11G   0.01296    0.0051         0   0.01806         8       480    0.9948    0.9974    0.9963    0.9295  0.009321  0.002138         0
   292/299     6.11G   0.01313  0.005091         0   0.01822        12       480    0.9948    0.9974    0.9963    0.9296  0.009308  0.002135         0
   293/299     6.11G   0.01291  0.005048         0   0.01795        10       480    0.9948    0.9974    0.9964    0.9297  0.009295  0.002132         0
   294/299     6.11G   0.01296  0.005102         0   0.01807         8       480    0.9948    0.9974    0.9964    0.9297  0.009281  0.002129         0
   295/299     6.11G   0.01286  0.005067         0   0.01792        15       480    0.9948    0.9974    0.9964    0.9298  0.009265  0.002126         0
   296/299     6.11G   0.01296  0.005111         0   0.01807        12       480    0.9948    0.9974    0.9964    0.9307  0.009252  0.002123         0
   297/299     6.11G   0.01293  0.005064         0     0.018         9       480    0.9948    0.9974    0.9964    0.9308  0.009238   0.00212         0
   298/299     6.11G   0.01304  0.005086         0   0.01812         5       480    0.9974    0.9974    0.9964    0.9309  0.009225  0.002117         0
   299/299     6.11G   0.01302  0.005087         0   0.01811        10       480    0.9974    0.9974    0.9964    0.9313  0.009209  0.002114         0
